,feature,t_stat,t_stat_abs,rsqrd,adj_rsqrd,runNum
2264,pass_tgs_dog_vs_pass_rush_tgs_fav,-0.5236841766865235,0.6026926117182538,0.07163620101990761,-0.00621784733645296,249518.1518596597
275,a0_tm1_special_teams_tm2_pass_blocking_tgs_dog,0.49839579891015373,0.6025179844399737,0.07174846638948897,-0.00612183231560602,249365.00699609693
3299,run_block_gap_snap_counts_run_block_percent_run_block_dog,-0.5505770312389308,0.6022887624629909,0.07180956856170166,-0.006183100841015524,249491.45330380215
1892,pass_concept_no_screen_touchdowns_pass_conc_fav,-0.5233262186239043,0.6018860853885993,0.07159094642830012,-0.006199094521768196,249220.3625533828
459,a1_tm1_pass_rush_tm2_pass_rush_tgs_dog,0.26152586778599524,0.6017821926814664,0.07193968304681464,-0.005964391251232647,249350.04374537378
595,a1_tm1_rushing_tm2_run_blocking_tgs_dog,0.32051622522992124,0.6015760704391819,0.07153682004296612,-0.006092171157656928,250384.24633301393
238,a0_tm1_rush_defense_tm2_rushing_tgs_dog,-0.3308641729040417,0.6015429871645878,0.07169502262888533,-0.0061373549323671395,251254.98942901808
2446,pass_under_pressure_blitz_dropbacks_percent_pass_pressure_fav,-0.5243758391750443,0.6012930705139086,0.0711883912660476,-0.006217769021355626,250291.01578632352
1831,pass_concept_no_screen_avg_depth_of_target_pass_conc_dog,-0.5449232938364411,0.600959930220311,0.07170936683007205,-0.006164250154928241,251854.9148694665
329,a1_tm1_coverage_tm2_pass_rush_tgs_dog,0.26194870353292377,0.6008701068706689,0.07189325402971578,-0.006195989719790532,251519.4263399467
69,a0_tm1_offense_tm2_rush_defense_tgs_fav,-0.08919280666301077,0.6008296105065947,0.07189935117709455,-0.006051290962639598,250009.85725847987
1304,def_summary_franchise_id_passrush_fav,0.5919655187585868,0.600790658605093,0.07167232704284998,-0.00613462532454568,248484.78290296477
2611,pass_under_pressure_no_pressure_grades_offense_penalty_pass_pressure_dog,-0.3536674172046313,0.6005292144864697,0.07130895899117991,-0.0062499311198337005,252333.1985398197
2789,punting_long_fav,-0.5917765381280831,0.6004428816578392,0.07153633749612007,-0.005951649096305742,249158.449056884
1041,block_summary_pbe_block_dog,0.581690698997813,0.6001856998030484,0.07127395672472171,-0.006169649787244253,251274.55133780497
218,a0_tm1_rush_defense_tm2_coverage_tgs_dog,0.4517917646626087,0.6000231366266415,0.07219335341789228,-0.006243254687227742,250847.7950268817
2605,pass_under_pressure_no_pressure_grades_hands_drop_pass_pressure_dog,0.550922965508711,0.5997741784130372,0.07139301967673568,-0.006218648550048427,251010.37561085634
2576,pass_under_pressure_no_pressure_accuracy_percent_pass_pressure_fav,0.42349834981523654,0.5996920476705981,0.07144835945930633,-0.006047116053053281,249989.47698805708
317,a0_tm1_tackling_tm2_tackling_tgs_dog,0.5644048840420239,0.5995966119284452,0.07176442551376701,-0.0061472492746054725,248119.42983316976
2249,pass_summary_scrambles_passing_fav,-0.24733043550376368,0.5994952225690111,0.07163056280804786,-0.006218669902163775,248599.6960680928
597,a1_tm1_rushing_tm2_rush_defense_tgs_dog,0.2972354994361578,0.5993459025796491,0.07150777634644714,-0.0059925533621595735,249968.51240528896
1977,pass_depth_behind_los_completions_passdepth_dog,-0.5214750559811029,0.59885962327304,0.07182830224774875,-0.006185427209061107,250981.49231580534
947,a2_tm1_special_teams_tm2_offense_tgs_dog,-0.11979298795809083,0.5987686166375665,0.07190890685446139,-0.006098763947461498,251025.88185276347
55,a0_tm1_offense_tm2_coverage_tgs_dog,-0.2666163746351201,0.5987264826498427,0.07160520462350431,-0.006105538288827167,250147.8639354067
2775,punting_average_yards_per_attempt_fav,0.5122884204510583,0.5986929403473644,0.07156968200843716,-0.006168063664757325,250131.81711859355
2115,pass_depth_short_drop_rate_passdepth_dog,0.49188820734446725,0.5985660564253005,0.07176657544648218,-0.0062503328563633396,250404.69110299053
427,a1_tm1_pass_blocking_tm2_offense_tgs_dog,0.08271232924052523,0.5984892171959794,0.07102525234002124,-0.0061439482102861485,249282.1099175986
387,a1_tm1_offense_tm2_run_blocking_tgs_dog,-0.031424275682212365,0.5983652573136061,0.07225787832952674,-0.006007393656263203,248933.3835728647
517,a1_tm1_receiving_tm2_run_blocking_tgs_dog,0.3028149255848283,0.5983286925135155,0.07137892793168021,-0.006134864653245662,250369.6433144729
865,a2_tm1_run_blocking_tm2_coverage_tgs_dog,0.18559858834874016,0.5982836934979422,0.07218435492517934,-0.006119949331569353,247945.86178619353
1377,def_summary_missed_tackle_rate_def_cov_fav,0.5062453866109579,0.598168387064569,0.07127288398850662,-0.006281786647358037,249397.7993369
579,a1_tm1_rushing_tm2_coverage_tgs_dog,-0.028925697737884663,0.597967502022221,0.0714459521554864,-0.006056686066740089,247962.50743604996
3142,rec_scheme_man_yards_rec_schem_dog,-0.515463986954796,0.597932482896262,0.07163714382820112,-0.0060908405975697655,251686.44766671574
515,a1_tm1_receiving_tm2_receiving_tgs_dog,0.2748700813439188,0.5979037239989915,0.07181861165636717,-0.0061396990541546384,250504.69701016395
525,a1_tm1_receiving_tm2_tackling_tgs_dog,0.34256924093182867,0.5976714892454201,0.07125273122473676,-0.006111086062741423,247325.4390832328
2317,pass_time_less_grades_offense_penalty_time_pocket_dog,0.4152411416337633,0.5974995970099526,0.07153972614396553,-0.006223788947238461,250787.948374761
2908,rec_depth_behind_los_avg_depth_of_target_rec_depth_dog,0.5946966950476896,0.5972199430485403,0.07189761737471466,-0.0063148313284276895,249783.73601657295
1193,def_coverage_summary_coverage_snaps_per_target_def_cov_summ_dog,-0.5492979921427653,0.5969857204159568,0.07158662735653974,-0.006179082827973866,249431.66938013444
25,a0_tm1_coverage_tm2_rushing_tgs_dog,0.23339367654174056,0.5968641532564024,0.07140084854449655,-0.006006304464896972,251871.82003559248
3270,rec_summary_yards_rec_dog,-0.3736650370391864,0.5965514748229128,0.07185960892653165,-0.006126774381239907,247767.7077164648
805,a2_tm1_pass_rush_tm2_rush_defense_tgs_dog,0.18397544802056776,0.5963537857004728,0.07185824036777931,-0.005992037770023009,248120.09866025922
2896,rec_concept_slot_yards_after_catch_per_reception_rec_concept_dog,-0.5865310724945123,0.5960937203822191,0.07160993770665895,-0.006258042348825438,248832.5750148987
910,a2_tm1_rush_defense_tm2_rush_defense_tgs_fav,0.13644984250733003,0.595906821270544,0.07197759968127021,-0.006112681483607831,247621.3873887131
907,a2_tm1_rush_defense_tm2_run_blocking_tgs_dog,-0.08997039433932967,0.5954251316115463,0.07184448468627659,-0.0061040121492328,249573.0843161673
707,a2_tm1_defense_tm2_tackling_tgs_dog,0.014567616373306546,0.5953719422281313,0.07112457113197397,-0.0059989352516926575,250617.89218144518
2854,rec_concept_screen_yards_rec_concept_dog,0.3131204380037245,0.595357618470595,0.07159753868064335,-0.006138556488617329,250914.0593955715
881,a2_tm1_run_blocking_tm2_run_blocking_tgs_dog,-0.3526637949623068,0.594824458977308,0.07193383751335732,-0.0061273987824055146,252135.85541632684
1212,def_coverage_summary_grades_tackle_def_cov_summ_fav,0.5916200470895168,0.5946283020186445,0.07143001477543393,-0.006151325637283968,249492.41928502126
1143,def_coverage_scheme_zone_coverage_snaps_per_reception_def_cov_schem_dog,0.586307795426569,0.5945878344799652,0.0716308940293244,-0.006066453874540076,248218.97974645562
859,a2_tm1_receiving_tm2_rushing_tgs_dog,0.0052455544467280325,0.594238760640006,0.07156852611390382,-0.006118742045291111,250728.8642798903
593,a1_tm1_rushing_tm2_receiving_tgs_dog,0.27229218222803087,0.5938739979857224,0.07187697944738734,-0.006205932493376633,251874.5880975757
3370,rush_summary_breakaway_attempts_rush_dog,-0.5869896252508731,0.5937439056756622,0.07194515865424171,-0.0061524912152549575,248959.92022111002
3409,rush_summary_grades_pass_rush_fav,0.548977167293914,0.5937385887748795,0.07163488509577103,-0.006170438593407179,250049.68832615475
2277,pass_time_avg_ttt_scrambles_time_pocket_dog,0.5649119274211141,0.593608220515932,0.07135250429544324,-0.006094081812172679,251602.2242307976
3028,rec_depth_medium_targets_percent_rec_depth_dog,0.5223012355453964,0.5934254692316967,0.07163997209860086,-0.006109237815710334,250533.70345134055
1386,def_summary_missed_tackles_def_stats_dog,-0.5116259818047321,0.5933763807577097,0.07170980583613332,-0.006191991633408007,250418.5991319061
843,a2_tm1_receiving_tm2_offense_tgs_dog,0.05330301900246061,0.5933597475101123,0.0716604939436209,-0.0060375752063837485,248431.13646780513
1943,pass_concept_screen_passing_snaps_pass_conc_dog,-0.4511346420133249,0.5932815778552191,0.07137257542812432,-0.006074260990492295,249478.61341354722
1955,pass_concept_screen_twp_rate_pass_conc_dog,-0.5883451511866201,0.5932782304308174,0.07169227200466446,-0.006442724634227503,249412.49630396217
2096,pass_depth_short_accuracy_percent_passdepth_fav,0.50699174820515,0.5932257799757825,0.07176567275730049,-0.006045896938426502,247856.92586206898
3203,rec_summary_caught_percent_rec_fav,0.559075662365771,0.5931123747266219,0.07176118037460517,-0.006150874992480162,251586.78528812024
1842,pass_concept_no_screen_completion_percent_pass_conc_fav,0.4528017089170201,0.5925843915674001,0.07148422481073756,-0.0061895223460441805,247788.7277632072
1901,pass_concept_screen_aimed_passes_pass_conc_dog,-0.4719012412061937,0.592522701604214,0.0717208499853282,-0.0062174810616649045,248812.0566538802
2546,pass_under_pressure_no_blitz_grades_run_pass_pressure_fav,-0.4953365756920257,0.5925157995501902,0.07123484409045094,-0.006145487730746948,249740.2609922757
743,a2_tm1_overall_performance_tm2_pass_blocking_tgs_dog,0.0823140085298903,0.5919060778286271,0.07164827869632667,-0.0061327869614185,247353.03951390443
751,a2_tm1_overall_performance_tm2_run_blocking_tgs_dog,0.057352478291487714,0.5919022364682962,0.07156928122689822,-0.0060589283910778835,249906.59052238805
1173,def_coverage_scheme_zone_yards_after_catch_def_cov_schem_dog,0.545469062051554,0.5918076677166135,0.07175801381509492,-0.006309381353354839,250884.24625348294
3375,rush_summary_breakaway_yards_rush_fav,0.5182240588089784,0.5917054339219445,0.07160173117048399,-0.006206697756463337,250353.50119349544
1615,explosive_rec_dog,-0.5857939766361329,0.5914348444610332,0.0715449533755641,-0.006246242897347425,251935.11007167108
385,a1_tm1_offense_tm2_receiving_tgs_dog,-0.06066221236878484,0.5910704671275879,0.07176046165366577,-0.006168503175378285,250769.04597111224
933,a2_tm1_rushing_tm2_run_blocking_tgs_dog,0.04505224276716731,0.5910676653945122,0.07183293338032519,-0.006068623289823404,247736.78341719537
889,a2_tm1_run_blocking_tm2_tackling_tgs_dog,-0.3270996442228185,0.5910607113637398,0.07128714526764586,-0.0060255908914778515,249555.7670160933
1364,def_summary_hurries_passrush_fav,-0.4804501147353689,0.5909090251042662,0.0720729056063563,-0.006192119156621464,249809.20540418485
2170,pass_rush_total_pressures_pass_rush_summ_fav,-0.23196755563941868,0.5901834958936023,0.07207608988907234,-0.0058822878474441625,249840.27401025032
449,a1_tm1_pass_rush_tm2_coverage_tgs_dog,0.1072785647598788,0.5895082177753552,0.07184889939129109,-0.006197066863058556,248929.39498993513
2827,rec_concept_screen_grades_pass_route_rec_concept_fav,-0.526393041998656,0.589335695606829,0.07175517174579608,-0.006003263798112913,246895.67660736694
1238,def_coverage_summary_yards_def_cov_summ_fav,-0.5541653620517574,0.5891832621087254,0.07174445287375351,-0.006116799028330644,250409.87219598584
1952,pass_concept_screen_thrown_aways_pass_conc_fav,0.5813587449426431,0.5887164388059486,0.07214481396587985,-0.006145287190254462,250072.78356326954
2331,pass_time_less_pressure_to_sack_rate_time_pocket_dog,0.5588112609240595,0.588606698866194,0.07121174679272715,-0.006298039414894794,249958.4045212965
3018,rec_depth_medium_pass_plays_rec_depth_dog,-0.3590627076930379,0.5883784552879383,0.07141680527910899,-0.006242535814181687,250470.4402631968
1908,pass_concept_screen_avg_time_to_throw_pass_conc_fav,0.5563740023482244,0.5883290264419726,0.07168097385593364,-0.00627463152298875,249500.2834196891
1725,kicking_total_made_fav,0.4167757897229316,0.5883242349002311,0.0718486013575961,-0.006242578172484677,250245.55034657524
1624,hand_size_lbs_bio_dog,-0.5849283786954697,0.5883237201817225,0.07190924639801666,-0.006260837563399596,251560.59553903347
717,a2_tm1_offense_tm2_pass_blocking_tgs_dog,-0.15004692415766635,0.5880289152723606,0.07180723037814928,-0.006052148117405507,249284.0127930193
883,a2_tm1_run_blocking_tm2_rush_defense_tgs_dog,-0.14758410523364082,0.5876914082955895,0.07221626274953327,-0.006144255756663401,248293.38590405905
943,a2_tm1_special_teams_tm2_coverage_tgs_dog,0.2477927885018033,0.5876390536259702,0.0715575404011294,-0.00609890206279701,247874.27332447594
150,a0_tm1_pass_tm2_defense_tgs_dog,-0.3268733850577168,0.5874509146459217,0.07187029068715742,-0.006091653220699336,250393.7557838717
2255,pass_summary_touchdowns_passing_fav,-0.5744088387367497,0.5871788467251232,0.07128718834466281,-0.006132091490335845,252381.3461509632
2380,pass_time_more_first_downs_time_pocket_fav,0.25281209593410314,0.5870340629302152,0.07168258147782808,-0.006289539665132221,250127.7228439272
443,a1_tm1_pass_blocking_tm2_rushing_tgs_dog,0.13821068893672325,0.5870140321921039,0.07166163633847326,-0.0060560896189425385,248943.20454212456
1353,def_summary_grades_tackle_run_def_dog,-0.5447571175119499,0.5869480600407996,0.07150204862339486,-0.006312892798034176,247815.91157366402
519,a1_tm1_receiving_tm2_rush_defense_tgs_dog,0.24201824708492156,0.5864676371703142,0.07176831788639497,-0.005996424164472156,250219.10064159954
2433,pass_under_pressure_blitz_btt_rate_pass_pressure_dog,0.5548341931601899,0.5862874702242276,0.07200556661369065,-0.006057502259319708,250742.80117393564
882,a2_tm1_run_blocking_tm2_run_blocking_tgs_fav,-0.00173199830969599,0.586256838986856,0.07151113365046127,-0.006083721105853546,251180.43711915426
2693,pass_under_pressure_pressure_passing_snaps_pass_pressure_dog,-0.3363218870324472,0.5861355471248162,0.07157775468314327,-0.006189381999491137,248473.35973745058
303,a0_tm1_tackling_tm2_pass_rush_tgs_dog,-0.3878677806799585,0.5861074836749937,0.07143665532027584,-0.006229130532230712,249100.98135441527
3070,rec_depth_short_receptions_rec_depth_dog,-0.4521451345826183,0.5859408532454827,0.07138409327962071,-0.006056273428991431,250917.91269308262
